5,10,20,30,40,50,60,70,80,90,100
0.0,0.0,0.029611659450959178,0.027016560597135794,0.022913039452501623,0.01646066091928363,0.016765330161715164,0.016302298196910384,0.01691615981204021,0.016938558662859593,0.016938558662859815
0.0,0.0,0.021459029492712275,0.017268707360097564,0.01355063900897172,0.015968291797817783,0.016737248784298817,0.015571966081357734,0.01569116596083499,0.01569591965264648,0.01569591965264668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08738711320161795,0.06476433191760311,0.07752851796515633,0.07064378617718864,0.07084271123713294,0.06936874205244235,0.07011835523022923,0.07010097180939272,0.07009156943409477,0.07009156943409443
0.20948518412493486,0.13406893077466567,0.0715666299970014,0.06482993199903062,0.05602385887217604,0.0622185992405365,0.059609552953901045,0.05959221884746763,0.058187184388812735,0.05817047481847837,0.05817047481847817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027358728851252442,0.0027684847225488488,0.0027684847225491254
0.0,0.0,0.0,0.0,0.016743023094723013,0.015776563703112235,0.01345790235807931,0.01071014926718556,0.011267636244628407,0.011266052608764218,0.011266052608763736
0.0,0.0,0.04772944792009757,0.026464577976667594,0.016980576377494956,0.011927151591377416,0.017644462893888557,0.009061874928940465,0.010079819705726235,0.01008866410595165,0.010088664105952088
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003684063393196024,0.0026552428422671574,0.0026574051925150615,0.002657405192515127
0.34607415452726364,0.17464051488579443,0.1054714752511035,0.09349745726925428,0.10376374008099691,0.10928234083514048,0.11364530246947588,0.11525528657952537,0.1141063561818707,0.11411454899385248,0.11411454899385265
0.0,0.0,0.04119852018673432,0.02134742340450552,0.016127831138487765,0.017475892419719877,0.01063032526036754,0.005784301926320129,0.005910290228086874,0.005864277104153905,0.005864277104154006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008519377680259142,0.0007450005995997544,0.000740674382358121,0.0007406743823574133
0.0,0.0,0.0,0.0,0.018481459274268183,0.014868374709243362,0.011012195240439164,0.011269887755255786,0.010302546403888599,0.010272327832831418,0.010272327832831475
0.0,0.0,0.0,0.0,0.0,0.0047586565723270885,0.003366695151669734,0.005344479735088118,0.004306761437409448,0.004326822930251536,0.004326822930251582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001376298956373616,0.0013808459303973528,0.0013808459303975256
0.0,0.0,0.0,0.0,0.0,0.004247249935176783,0.004508292673458197,0.005485810283094423,0.003960455035286071,0.00394752295067269,0.003947522950672612
0.0,0.0,0.06308346428863441,0.02538097032455456,0.016163667210559667,0.014201341394527885,0.01810280101663,0.015588992622862247,0.015867401957657803,0.015896879864409696,0.015896879864410317
